@relation data_weka

@attribute joao numeric
@attribute barro numeric
@attribute sitio numeric
@attribute branco numeric
@attribute governo numeric
@attribute souza numeric
@attribute alvo numeric
@attribute conducao numeric
@attribute explosivo numeric
@attribute serra numeric
@attribute garota numeric
@attribute brink numeric
@attribute professora numeric
@attribute castelo numeric
@attribute luz numeric
@attribute medo numeric
@attribute carvalho numeric
@attribute semiaberto numeric
@attribute bar numeric
@attribute trio numeric
@attribute crack numeric
@attribute relogio numeric
@attribute avenida numeric
@attribute deu numeric
@attribute menor numeric
@attribute emprego numeric
@attribute record numeric
@attribute pronta numeric
@attribute bombeiro numeric
@attribute mirella numeric
@attribute assalto numeric
@attribute reconheceu numeric
@attribute nova numeric
@attribute causou numeric
@attribute responsavei numeric
@attribute trauma numeric
@attribute ultimo numeric
@attribute pegou numeric
@attribute apreensao numeric
@attribute acerto numeric
@attribute viu numeric
@attribute antonio numeric
@attribute geraldo numeric
@attribute funas numeric
@attribute conclusao numeric
@attribute ficou numeric
@attribute prestou numeric
@attribute estelionato numeric
@attribute camisa numeric
@attribute olinda numeric
@attribute volta numeric
@attribute divulgada numeric
@attribute encontrado numeric
@attribute orgao numeric
@attribute conseguiram numeric
@attribute encontr numeric
@attribute instituicao numeric
@attribute luiz numeric
@attribute ambient numeric
@attribute prazo numeric
@attribute macarico numeric
@attribute fica numeric
@attribute polici numeric
@attribute interior numeric
@attribute encontrada numeric
@attribute policiai numeric
@attribute pernambuco numeric
@attribute leit numeric
@attribute civil numeric
@attribute comet numeric
@attribute disparado numeric
@attribute investigacao numeric
@attribute roubada numeric
@attribute responsavel numeric
@attribute testemunha numeric
@attribute comunidad numeric
@attribute veiculo numeric
@attribute explic numeric
@attribute medicina numeric
@attribute marco numeric
@attribute categoria numeric
@attribute familiar numeric
@attribute roubado numeric
@attribute apreendido numeric
@attribute materi numeric
@attribute mulher numeric
@attribute ocorrencia numeric
@attribute gioia numeric
@attribute dia numeric
@attribute pratica numeric
@attribute baleado numeric
@attribute silva numeric
@attribute domingo numeric
@attribute pmpe numeric
@attribute companheiro numeric
@attribute brasil numeric
@attribute aco numeric
@attribute meio numeric
@attribute tia numeric
@attribute fianca numeric
@attribute acionado numeric
@attribute aberto numeric
@attribute ficaram numeric
@attribute post numeric
@attribute policiamento numeric
@attribute enfermagem numeric
@attribute hra numeric
@attribute resposta numeric
@attribute rei numeric
@attribute legal numeric
@attribute carteira numeric
@attribute pai numeric
@attribute litor numeric
@attribute tribun numeric
@attribute entrega numeric
@attribute cerimonia numeric
@attribute area numeric
@attribute par numeric
@attribute mostra numeric
@attribute livrar numeric
@attribute distrito numeric
@attribute beira numeric
@attribute portugu numeric
@attribute transito numeric
@attribute roma numeric
@attribute vitima numeric
@attribute acredita numeric
@attribute realizacao numeric
@attribute rosto numeric
@attribute poss numeric
@attribute seguranca numeric
@attribute talhada numeric
@attribute consumo numeric
@attribute carro numeric
@attribute projeto numeric
@attribute port numeric
@attribute altura numeric
@attribute reagiu numeric
@attribute detalh numeric
@attribute invadiram numeric
@attribute cidad numeric
@attribute informaram numeric
@attribute santa numeric
@attribute preventiva numeric
@attribute termina numeric
@attribute amarela numeric
@attribute quilometro numeric
@attribute salgado numeric
@attribute santo numeric
@attribute client numeric
@attribute esposa numeric
@attribute maria numeric
@attribute ferro numeric
@attribute parqu numeric
@attribute eletronico numeric
@attribute rica numeric
@attribute apartamento numeric
@attribute arcoverd numeric
@attribute falso numeric
@attribute estudant numeric
@attribute greve numeric
@attribute trafico numeric
@attribute fort numeric
@attribute familia numeric
@attribute palli numeric
@attribute confusao numeric
@attribute quinta numeric
@attribute oliveira numeric
@attribute cabo numeric
@attribute estilhaco numeric
@attribute henriqu numeric
@attribute regiao numeric
@attribute cerca numeric
@attribute pipoca numeric
@attribute utilizado numeric
@attribute balanca numeric
@attribute tablet numeric
@attribute pertenc numeric
@attribute dna numeric
@attribute verd numeric
@attribute entrevista numeric
@attribute rio numeric
@attribute diligencia numeric
@attribute passou numeric
@attribute impedir numeric
@attribute priso numeric
@attribute motocicleta numeric
@attribute jornal numeric
@attribute efetuaram numeric
@attribute agua numeric
@attribute agredida numeric
@attribute teriam numeric
@attribute acion numeric
@attribute manau numeric
@attribute realizado numeric
@attribute municipio numeric
@attribute bairro numeric
@attribute upa numeric
@attribute pedra numeric
@attribute cabrobo numeric
@attribute termin numeric
@attribute expedido numeric
@attribute belo numeric
@attribute banco numeric
@attribute briga numeric
@attribute explodir numeric
@attribute imprensa numeric
@attribute atendimento numeric
@attribute depoimento numeric
@attribute estupro numeric
@attribute ileg numeric
@attribute foto numeric
@attribute chegou numeric
@attribute operacao numeric
@attribute realizada numeric
@attribute gratificaco numeric
@attribute agostinho numeric
@attribute sertao numeric
@attribute socioeducativo numeric
@attribute deixa numeric
@attribute bonanca numeric
@attribute hora numeric
@attribute investida numeric
@attribute faziam numeric
@attribute companhia numeric
@attribute frent numeric
@attribute local numeric
@attribute namorada numeric
@attribute mae numeric
@attribute itamb numeric
@attribute afogado numeric
@attribute conduzido numeric
@attribute crime numeric
@attribute camera numeric
@attribute passageiro numeric
@attribute aluno numeric
@attribute abreu numeric
@attribute comerciant numeric
@attribute quilo numeric
@attribute saud numeric
@attribute tard numeric
@attribute violencia numeric
@attribute sergio numeric
@attribute ilha numeric
@attribute fugiu numeric
@attribute unidad numeric
@attribute ator numeric
@attribute batalhao numeric
@attribute francisco numeric
@attribute gleiso numeric
@attribute autoria numeric
@attribute silvestr numeric
@attribute acesso numeric
@attribute cometeram numeric
@attribute jornada numeric
@attribute menina numeric
@attribute grupo numeric
@attribute vicent numeric
@attribute radio numeric
@attribute atingiram numeric
@attribute calibr numeric
@attribute havia numeric
@attribute ferido numeric
@attribute iputinga numeric
@attribute sindicato numeric
@attribute menino numeric
@attribute sabado numeric
@attribute diretament numeric
@attribute funcionario numeric
@attribute atriz numeric
@attribute flagrant numeric
@attribute ocorreu numeric
@attribute cilindro numeric
@attribute sargento numeric
@attribute coronel numeric
@attribute internado numeric
@attribute vizinho numeric
@attribute paudalho numeric
@attribute praia numeric
@attribute arma numeric
@attribute imediaco numeric
@attribute pje numeric
@attribute coletivo numeric
@attribute munico numeric
@attribute detido numeric
@attribute dhpp numeric
@attribute fugiram numeric
@attribute morador numeric
@attribute boa numeric
@attribute eram numeric
@attribute adolescent numeric
@attribute cumprido numeric
@attribute resistiu numeric
@attribute rede numeric
@attribute cocaina numeric
@attribute delegacia numeric
@attribute traficant numeric
@attribute causa numeric
@attribute getulio numeric
@attribute loja numeric
@attribute combat numeric
@attribute flavio numeric
@attribute total numeric
@attribute maconha numeric
@attribute restauracao numeric
@attribute bolsa numeric
@attribute acionaram numeric
@attribute muro numeric
@attribute extra numeric
@attribute senhora numeric
@attribute houv numeric
@attribute fuga numeric
@attribute bala numeric
@attribute capit numeric
@attribute bpm numeric
@attribute ferida numeric
@attribute ano numeric
@attribute minuto numeric
@attribute social numeric
@attribute conseguiu numeric
@attribute comentario numeric
@attribute empresario numeric
@attribute quarta numeric
@attribute barbosa numeric
@attribute equip numeric
@attribute carlo numeric
@attribute manha numeric
@attribute escondida numeric
@attribute skank numeric
@attribute perto numeric
@attribute inform numeric
@attribute confira numeric
@attribute hospit numeric
@attribute programa numeric
@attribute serao numeric
@attribute rodrigu numeric
@attribute jorg numeric
@attribute edvaldo numeric
@attribute dupla numeric
@attribute carga numeric
@attribute apresentado numeric
@attribute seguiu numeric
@attribute lei numeric
@attribute devido numeric
@attribute telefon numeric
@attribute cofr numeric
@attribute assuncao numeric
@attribute apipuco numeric
@attribute correu numeric
@attribute confirmacao numeric
@attribute claudia numeric
@attribute madeira numeric
@attribute recebeu numeric
@attribute anjo numeric
@attribute durou numeric
@attribute rodovia numeric
@attribute residencia numeric
@attribute estaria numeric
@attribute modelo numeric
@attribute jovem numeric
@attribute passado numeric
@attribute joven numeric
@attribute decisao numeric
@attribute mala numeric
@attribute secretaria numeric
@attribute vitoria numeric
@attribute secretario numeric
@attribute vida numeric
@attribute objeto numeric
@attribute miguel numeric
@attribute sul numeric
@attribute prisao numeric
@attribute seguida numeric
@attribute idad numeric
@attribute atirando numeric
@attribute escola numeric
@attribute caixa numeric
@attribute macaxeira numeric
@attribute presidio numeric
@attribute farmacia numeric
@attribute planto numeric
@attribute colegio numeric
@attribute popular numeric
@attribute porta numeric
@attribute roubo numeric
@attribute preso numeric
@attribute jose numeric
@attribute ong numeric
@attribute identificado numeric
@attribute teria numeric
@attribute presa numeric
@attribute irmao numeric
@attribute onibu numeric
@attribute faca numeric
@attribute tortura numeric
@attribute rua numeric
@attribute homen numeric
@attribute agent numeric
@attribute situacao numeric
@attribute homem numeric
@attribute oest numeric
@attribute perito numeric
@attribute maranhao numeric
@attribute explosao numeric
@attribute documento numeric
@attribute obrigaram numeric
@attribute fugido numeric
@attribute predio numeric
@attribute entregar numeric
@attribute mandant numeric
@attribute ouro numeric
@attribute depatri numeric
@attribute embalagen numeric
@attribute ato numeric
@attribute contato numeric
@attribute noit numeric
@attribute transferida numeric
@attribute poco numeric
@attribute encaminh numeric
@attribute passagem numeric
@attribute custodia numeric
@attribute trouxa numeric
@attribute respondera numeric
@attribute conversa numeric
@attribute prf numeric
@attribute barreto numeric
@attribute cadeira numeric
@attribute onda numeric
@attribute roberto numeric
@attribute possivel numeric
@attribute terca numeric
@attribute entraram numeric
@attribute movimentacao numeric
@attribute denuncia numeric
@attribute espinheiro numeric
@attribute conta numeric
@attribute motivaco numeric
@attribute video numeric
@attribute apoio numeric
@attribute wellington numeric
@attribute central numeric
@attribute paulista numeric
@attribute bicicleta numeric
@attribute disparo numeric
@attribute lourenco numeric
@attribute frustrado numeric
@attribute desfil numeric
@attribute publico numeric
@attribute conhecida numeric
@attribute levou numeric
@attribute furto numeric
@attribute mppe numeric
@attribute criminoso numeric
@attribute feira numeric
@attribute informaco numeric
@attribute liberada numeric
@attribute casa numeric
@attribute nascimento numeric
@attribute segunda numeric
@attribute localizada numeric
@attribute tornozeleira numeric
@attribute realiz numeric
@attribute prendeu numeric
@attribute filha numeric
@attribute malot numeric
@attribute localizado numeric
@attribute ofici numeric
@attribute liberado numeric
@attribute marido numeric
@attribute pneu numeric
@attribute kehrl numeric
@attribute reclusao numeric
@attribute filho numeric
@attribute case numeric
@attribute vai numeric
@attribute primeira numeric
@attribute previa numeric
@attribute pagina numeric
@attribute encontraram numeric
@attribute praticar numeric
@attribute sabe numeric
@attribute suspeita numeric
@attribute juntament numeric
@attribute mercadoria numeric
@attribute interno numeric
@attribute suspeito numeric
@attribute imagen numeric
@attribute relato numeric
@attribute defesa numeric
@attribute armado numeric
@attribute mata numeric
@attribute garanhun numeric
@attribute forca numeric
@attribute metropolitana numeric
@attribute policia numeric
@attribute rebeliao numeric
@attribute bruno numeric
@attribute feder numeric
@attribute fogo numeric
@attribute dezembro numeric
@attribute tiro numeric
@attribute busca numeric
@attribute perseguicao numeric
@attribute cartucho numeric
@attribute morta numeric
@attribute delegado numeric
@attribute angelo numeric
@attribute quantia numeric
@attribute fabricacao numeric
@attribute patio numeric
@attribute dona numeric
@attribute ponto numeric
@attribute troca numeric
@attribute mort numeric
@attribute centro numeric
@attribute placa numeric
@attribute janeiro numeric
@attribute casal numeric
@attribute dinheiro numeric
@attribute sulanqueiro numeric
@attribute belem numeric
@attribute atingida numeric
@attribute produto numeric
@attribute fisioterapeuta numeric
@attribute aconteceu numeric
@attribute petrolina numeric
@attribute levado numeric
@attribute paulo numeric
@attribute cort numeric
@attribute estavel numeric
@attribute corr numeric
@attribute vistoria numeric
@attribute moreno numeric
@attribute estadu numeric
@attribute envolvida numeric
@attribute droga numeric
@attribute juiz numeric
@attribute soca numeric
@attribute quadrilha numeric
@attribute zona numeric
@attribute provocando numeric
@attribute comandant numeric
@attribute alvejado numeric
@attribute costa numeric
@attribute entrou numeric
@attribute igarassu numeric
@attribute argentina numeric
@attribute tiveram numeric
@attribute atingido numeric
@attribute afirm numeric
@attribute agrest numeric
@attribute efetuada numeric
@attribute justica numeric
@attribute levaram numeric
@attribute publicado numeric
@attribute corpo numeric
@attribute efetuado numeric
@attribute crianca numeric
@attribute bezerro numeric
@attribute dono numeric
@attribute vigilant numeric
@attribute ferimento numeric
@attribute goncalv numeric
@attribute braco numeric
@attribute viatura numeric
@attribute contou numeric
@attribute fabio numeric
@attribute utilizar numeric
@attribute tentou numeric
@attribute triagem numeric
@attribute chegaram numeric
@attribute autuado numeric
@attribute detento numeric
@attribute moto numeric
@attribute campo numeric
@attribute comercializada numeric
@attribute igor numeric
@attribute educacao numeric
@attribute condutor numeric
@attribute bandido numeric
@attribute militar numeric
@attribute empresa numeric
@attribute direito numeric
@attribute morto numeric
@attribute auxiliadora numeric
@attribute morreu numeric
@attribute operaco numeric
@attribute iml numeric
@attribute indicio numeric
@attribute clube numeric
@attribute alto numeric
@attribute investigaco numeric
@attribute agencia numeric
@attribute momento numeric
@attribute computador numeric
@attribute viagem numeric
@attribute socorrida numeric
@attribute bezerra numeric
@attribute cipoma numeric
@attribute sexta numeric
@attribute recif numeric
@attribute celular numeric
@attribute pista numeric
@attribute nota numeric
@attribute sao numeric
@attribute economica numeric
@attribute registrado numeric
@attribute lima numeric
@attribute infantil numeric
@attribute mandado numeric
@attribute encaminhado numeric
@attribute investigado numeric
@attribute nort numeric
@attribute registrada numeric
@attribute estacao numeric
@attribute pereira numeric
@attribute acordo numeric
@attribute acao numeric
@attribute Class {' sem_classe',' homicidio',' furto',' homicidio_tentado',' estupro',' assalto',' sequestro',' tiroteio',' trafico',' porte_ilegal',' agressao',' arrombamento',' sequetro'}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19915,0,0,0,0,0,0,0.259041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299584,0.349801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,' sem_classe'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111276,0,0,0,0,0,0,0,0,0,0,0.590614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111673,0,0,0.302549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,' sem_classe'
0,0,0,0.271066,0,0,0,0,0,0,0,0,0,0.271066,0,0,0,0,0.271066,0,0,0,0.154324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200735,0,0,0,0,0,0,0,0,0,0,0,0.113683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219625,0,0,0,0.209389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,' homicidio'
0,0,0,0,0,0,0,0,0,0,0,0.184085,0,0,0,0,0,0,0,0.162824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344222,0,0,0,0,0,0,0,0,0,0,0,0,0.117098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228823,0,0,0,0,0,0,0,0.246108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191673,0,0.286523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267948,0,0,0,0.368169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252771,0.159039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479878,0,0,0,0,0,0,0,0.105965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,' sem_classe'
0,0,0,0,0,0,0.241927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228224,0,0,0,0,0,0,0,0,0.12723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332416,0,0,0,0,0,0,0,0.216638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258698,0,0.36289,0,0,0,0,0,0,0,0,0,0,0.143594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234764,0,0,0,0,0,0,0,0,0,0,0,0.268734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,' homicidio'
